"","Ship","Count","Vessel_Kts","distance","Behavior","Visibility","SeaState","Year","Kts_scaled"
"267","Ryndam",1,19.59627891,2986.557184,"DF-Dive-fluke-up","excellent","3'",2008,1.47259403167234
"268","Statendam",1,17.56152352,2986.609432,"BL-Blowing","excellent","3'",2008,0.881106798643587
"269","Ryndam",1,15.26383221,2986.795568,"BL-Blowing","excellent","calm",2008,0.213186181755031
"270","Statendam",1,13.570407,2987.251156,"DF-Dive-fluke-up","excellent","calm",2008,-0.279079078593554
"271","Statendam",1,13.78447154,2987.41584,"BL-Blowing","excellent","calm",2008,-0.216852216791667
"272","Ryndam",1,15.95017005,2987.780002,"BL-Blowing","excellent","1'",2008,0.412699141346961
"273","Amsterdam",1,10.23329341,2988.305443,"BL-Blowing","excellent","2'",2008,-1.24915149779071
"274","Statendam",1,13.52424177,2989.204577,"BL-Blowing","excellent","calm",2008,-0.292498944337139
"275","Ryndam",4,13.43032364,2989.286954,"BL-Blowing","excellent","2'",2008,-0.319800198884957
"276","Statendam",1,20.54229711,2989.920998,"BL-Blowing","excellent","1'",2008,1.74759400968584
"277","Ryndam",2,19.95882266,2990.469429,"BL-Blowing","excellent","3'",2008,1.57798262068567
"278","Statendam",1,16.50356689,2991.129559,"BL-Blowing","excellent","2'",2008,0.573567207979017
"279","Statendam",1,19.32165464,2991.597889,"DF-Dive-fluke-up","excellent","calm",2008,1.39276293728962
"280","Ryndam",1,14.41455917,2992.63083,"DF-Dive-fluke-up","excellent","1'",2008,-0.033690746540275
"281","Ryndam",6,18.61888804,2993.044214,"BL-Blowing","excellent","1'",2008,1.18847426763335
"282","Ryndam",1,19.59254706,2993.487371,"DF-Dive-fluke-up","excellent","calm",2008,1.47150921251352
"283","Statendam",1,15.76306944,2994.320898,"DF-Dive-fluke-up","excellent","calm",2008,0.358310479864221
"284","Statendam",1,20.44463428,2995.645274,"DF-Dive-fluke-up","excellent","3'",2008,1.71920420058625
"285","Statendam",1,19.70647093,2996.519319,"BL-Blowing","excellent","4'",2008,1.50462597680539
"286","Amsterdam",1,12.66972312,2998.640583,"BL-Blowing","excellent","calm",2008,-0.54090072980186
"287","Statendam",1,18.65750041,2999.164769,"SA-Surface-active","excellent","calm",2008,1.19969857695536
"288","Statendam",2,18.62216031,2999.28426,"BL-Blowing","excellent","3'",2008,1.18942549053588
"289","Statendam",1,15.7981258,3004.864386,"DF-Dive-fluke-up","excellent","calm",2008,0.368501085318992
"290","Ryndam",3,12.95940232,3013.027029,"BL-Blowing","excellent","calm",2008,-0.456693286825639
"291","Amsterdam",1,16.99405921,3485.721229,"BL-Blowing","excellent","2'",2008,0.716149430198197
"292","Amsterdam",2,12.81951208,3486.613362,"BL-Blowing","excellent","calm",2008,-0.497358268666689
"293","Ryndam",1,16.42336315,3487.258827,"BL-Blowing","excellent","1'",2008,0.550252617692488
"294","Statendam",1,15.87761676,3499.319401,"BL-Blowing","excellent","calm",2008,0.391608476120006
"295","Amsterdam",1,8.536708096,3792.651746,"BL-Blowing","excellent","2'",2008,-1.74233537527639
"296","Amsterdam",1,10.94645697,3984.641938,"BL-Blowing","excellent","1'",2008,-1.04184051442905
"297","Amsterdam",2,12.76241855,3984.850612,"BL-Blowing","excellent","calm",2008,-0.51395490443407
"298","Amsterdam",1,9.770392122,3985.588376,"DF-Dive-fluke-up","excellent","2'",2008,-1.38371322611942
"299","Statendam",1,19.49856578,3986.326267,"SA-Surface-active","excellent","3'",2008,1.44418960076221
"300","Statendam",2,10.36165152,3986.330814,"BL-Blowing","excellent","2'",2008,-1.21183881455919
"301","Statendam",1,19.82891042,3986.373706,"BL-Blowing","excellent","4'",2008,1.54021816420515
"302","Ryndam",1,20.00890564,3986.419408,"DF-Dive-fluke-up","good","1'",2008,1.59254134524176
"303","Statendam",2,12.96282106,3986.444105,"SA-Surface-active","excellent","calm",2008,-0.455699486257285
"304","Statendam",2,16.62063014,3986.768628,"DF-Dive-fluke-up","excellent","3'",2008,0.60759656510575
"305","Ryndam",3,9.293699757,3986.981865,"DF-Dive-fluke-up","excellent","2'",2008,-1.52228391101132
"306","Amsterdam",1,9.679545696,3988.214911,"BL-Blowing","excellent","2'",2008,-1.41012156070813
"307","Amsterdam",3,10.47198169,3989.994939,"DF-Dive-fluke-up","excellent","1'",2008,-1.17976671031825
"308","Amsterdam",5,13.61997095,3991.664884,"BL-Blowing","excellent","calm",2008,-0.264671231936626
"309","Amsterdam",1,13.4329456,3992.610198,"BL-Blowing","excellent","2'",2008,-0.319038015935039
"310","Statendam",1,20.56404497,3994.569138,"DF-Dive-fluke-up","excellent","3'",2008,1.75391593987898
"311","Statendam",1,20.24552208,3994.572955,"DF-Dive-fluke-up","excellent","3'",2008,1.66132386527957
"312","Statendam",1,20.46895014,3996.609448,"DF-Dive-fluke-up","excellent","2'",2008,1.72627262798583
"313","Ryndam",1,11.23186305,4010.951958,"BL-Blowing","excellent","calm",2008,-0.958875233502195
"314","Amsterdam",1,17.00311659,4489.497353,"BL-Blowing","excellent","2'",2008,0.718782338635752
"346","Zaandam",1,10.72540996,73.25999061,"DF-Dive-fluke-up","poor","calm",2008,-1.10609712480922
"347","Ryndam",1,15.1575027,84.86194866,"BL-Blowing","excellent","1'",2008,0.182277037605177
"348","Statendam",1,12.21352209,122.7685835,"DF-Dive-fluke-up","excellent","calm",2008,-0.673514746339528
"349","Coral Princess",1,17.69490517,125.8879179,"BL-Blowing","excellent","1'",2008,0.919879785059073
"350","Statendam",2,16.92047342,167.6699889,"DF-Dive-fluke-up","poor-fog","calm",2008,0.694758625420757
"351","Ryndam",1,11.07822613,168.8351196,"BL-Blowing","poor","1'",2008,-1.0035362660511
"352","Zaandam",1,11.71787679,169.5502311,"BL-Blowing","poor","1'",2008,-0.817594898922736
"353","Ryndam",1,15.26069018,175.2535522,"DF-Dive-fluke-up","excellent","calm",2008,0.212272818586206
"354","Sapphire Princess",1,18.97596474,212.2243234,"DF-Dive-fluke-up","excellent","1'",2008,1.29227362862781
"355","Amsterdam",1,13.12717879,228.5452648,"DF-Dive-fluke-up","poor","calm",2008,-0.407921999379814
"356","Diamond Princess",1,14.63141684,246.3306713,"BL-Blowing","excellent","calm",2008,0.0293480559711966
"357","Ryndam",1,18.48961214,263.7182246,"BL-Blowing","excellent","calm",2008,1.15089479013738
"358","Statendam",1,16.4102184,278.3837715,"BL-Blowing","good","1'",2008,0.54643154325545
"359","Tahitian Princess",1,9.039859985,291.2765625,"DF-Dive-fluke-up","poor","calm",2008,-1.59607311688384
"360","Tahitian Princess",3,15.5755034,301.4094131,"DF-Dive-fluke-up","excellent","calm",2008,0.303786521576654
"361","Ryndam",2,17.43742831,311.8287958,"DF-Dive-fluke-up","excellent","calm",2008,0.845033306588592
"362","Island Princess",1,19.03426422,354.1176144,"DF-Dive-fluke-up","good","calm",2008,1.30922082448324
"363","Norwegian Pearl",1,18.12490146,354.5248521,"DF-Dive-fluke-up","excellent","1'",2008,1.04487629178155
"364","Island Princess",1,18.7526042,366.9629311,"BL-Blowing","good","calm",2008,1.22734449344935
"365","Ryndam",1,17.7323406,371.8878126,"DF-Dive-fluke-up","excellent","calm",2008,0.930761967269655
"366","Veendam",1,13.27168511,385.2586598,"BL-Blowing","good","1'",2008,-0.365915159740988
"367","Tahitian Princess",1,14.66015494,398.652729,"DF-Dive-fluke-up","excellent","calm",2008,0.0377019934199155
"368","Coral Princess",1,14.83753839,399.3566032,"BL-Blowing","excellent","calm",2008,0.0892659536586912
"369","Carnival Spirit",2,11.09702003,422.1048599,"BL-Blowing","good","1'",2008,-0.998073028571331
"370","Diamond Princess",1,14.75577055,447.7744151,"BL-Blowing","excellent","calm",2008,0.0654966919233341
"371","Diamond Princess",1,14.52912538,447.9662312,"DF-Dive-fluke-up","excellent","calm",2008,-0.000387259111503112
"372","Statendam",3,13.20002501,449.2940541,"BL-Blowing","poor","1'",2008,-0.386746181728139
"373","Veendam",1,16.60784944,449.8510227,"DF-Dive-fluke-up","excellent","1'",2008,0.603881317112638
"374","Amsterdam",1,14.13052917,458.7403842,"BL-Blowing","poor","calm",2008,-0.116256011939158
"375","Statendam",1,15.98427408,463.2876189,"BL-Blowing","excellent","1'",2008,0.422612912033584
"376","Island Princess",1,18.73886091,465.22528,"SA-Surface-active","excellent","calm",2008,1.22334942818757
"377","Zaandam",1,13.4895604,467.2112964,"BL-Blowing","excellent","calm",2008,-0.302580543176863
"378","Statendam",2,10.29496231,477.2819225,"DF-Dive-fluke-up","excellent","1'",2008,-1.23122483829926
"379","Statendam",2,11.55231201,498.7244839,"DF-Dive-fluke-up","excellent","calm",2008,-0.865723265649517
"380","Volendam",2,18.12032723,541.1988008,"DF-Dive-fluke-up","excellent","1'",2008,1.04354659944643
"381","Coral Princess",1,19.09598112,547.2117112,"BL-Blowing","good","calm",2008,1.3271614371935
"382","Ryndam",1,16.66706686,552.6917489,"BL-Blowing","excellent","calm",2008,0.621095350836319
"383","Sapphire Princess",1,16.17399921,557.5110103,"BL-Blowing","excellent","calm",2008,0.477764500637913
"384","Tahitian Princess",1,13.97527598,562.6224355,"BL-Blowing","excellent","calm",2008,-0.161386881341591
"385","Ryndam",1,15.29633495,563.9113624,"BL-Blowing","poor","calm",2008,0.222634470155168
"386","Island Princess",2,20.62441592,590.2652189,"BL-Blowing","poor","calm",2008,1.77146529561299
"387","Ryndam",1,17.91447473,624.27711,"DF-Dive-fluke-up","excellent","calm",2008,0.983706912457291
"388","Coral Princess",1,14.60652895,624.7392283,"BL-Blowing","good","1'",2008,0.0221133439933483
"389","Statendam",1,15.08801895,626.3897209,"BL-Blowing","good","1'",2008,0.16207866327972
"390","Sapphire Princess",1,9.274115698,629.4189294,"DF-Dive-fluke-up","poor","1'",2008,-1.52797684143741
"391","Coral Princess",1,13.63347984,633.2046826,"BL-Blowing","good","calm",2008,-0.260744304893377
"392","Norwegian Pearl",1,15.85772028,634.3565128,"DF-Dive-fluke-up","excellent","calm",2008,0.385824727390282
"393","Veendam",1,17.3343273,634.9643161,"BL-Blowing","excellent","calm",2008,0.815062661749868
"394","Ryndam",1,13.51217521,636.8030512,"DF-Dive-fluke-up","good","1'",2008,-0.296006597503535
"395","Island Princess",1,7.412530985,645.7356047,"BL-Blowing","good","1'",2008,-2.0691247338831
"396","Island Princess",1,16.95413,674.2050895,"DF-Dive-fluke-up","poor","calm",2008,0.704542325945767
"397","Volendam",2,14.52704317,676.9979183,"BL-Blowing","excellent","calm",2008,-0.000992541022801743
"398","Island Princess",1,14.21131826,688.8398404,"BL-Blowing","poor","calm",2008,-0.0927712650561375
"399","Island Princess",1,13.24872837,718.8910204,"BL-Blowing","excellent","1'",2008,-0.372588501749907
"400","Island Princess",1,13.39710469,718.9689958,"BL-Blowing","excellent","1'",2008,-0.32945668384437
"401","Island Princess",1,9.380479596,719.7191268,"DF-Dive-fluke-up","excellent","1'",2008,-1.49705770096905
"402","Sapphire Princess",1,14.08199135,721.8648758,"RE-Resting","poor","calm",2008,-0.130365570754013
"403","Volendam",1,14.30622077,723.3779729,"BL-Blowing","poor-fog","calm",2008,-0.0651838590596933
"404","Volendam",1,12.26810161,724.0683057,"BL-Blowing","excellent","calm",2008,-0.657648913314341
"405","Volendam",1,14.06563986,726.4346171,"DF-Dive-fluke-up","poor","1'",2008,-0.135118819042986
"406","Statendam",1,13.05313878,730.3140542,"DF-Dive-fluke-up","excellent","1'",2008,-0.429444842304104
"407","Volendam",1,19.23894394,772.4371096,"SA-Surface-active","excellent","1'",2008,1.36871959363991
"408","Statendam",1,19.36962053,796.4374617,"DF-Dive-fluke-up","excellent","calm",2008,1.40670624059541
"409","Volendam",1,13.75655571,814.0850843,"BL-Blowing","excellent","1'",2008,-0.224967126881376
"410","Ryndam",1,13.0073713,820.8391271,"BL-Blowing","excellent","calm",2008,-0.442749085281388
"411","Coral Princess",1,14.4346813,899.2670651,"SA-Surface-active","poor-fog","calm",2008,-0.0278414031475322
"412","Island Princess",1,11.51760129,899.3156865,"BL-Blowing","poor","calm",2008,-0.875813396301161
"413","Tahitian Princess",1,12.75433358,903.2391857,"DF-Dive-fluke-up","excellent","calm",2008,-0.516305141006939
"414","Island Princess",1,13.93887838,906.8993644,"SA-Surface-active","excellent","calm",2008,-0.171967374613014
"415","Statendam",1,14.77514115,908.0480913,"DF-Dive-fluke-up","good","1'",2008,0.0711275715132916
"416","Volendam",2,13.80657355,915.6211717,"BL-Blowing","poor","1'",2008,-0.21042733800598
"417","Ryndam",2,17.41093568,921.9873805,"DF-Dive-fluke-up","excellent","calm",2008,0.837332109436656
"418","Sapphire Princess",1,13.33685802,981.1674733,"BL-Blowing","excellent","1'",2008,-0.346969912369346
"419","Sapphire Princess",1,13.41385694,1055.905239,"BL-Blowing","excellent","calm",2008,-0.324586937805999
"420","Sapphire Princess",1,13.89516444,1063.213001,"DF-Dive-fluke-up","poor","calm",2008,-0.184674669820319
"421","Diamond Princess",1,17.61221798,1069.32255,"BL-Blowing","excellent","1'",2008,0.89584327557966
"422","Coral Princess",1,16.05703556,1081.921429,"BL-Blowing","excellent","1'",2008,0.443764096440215
"423","Volendam",2,16.89071245,1089.494358,"DF-Dive-fluke-up","excellent","1'",2008,0.686107347786076
"424","Ryndam",1,14.03499267,1099.709736,"BL-Blowing","excellent","1'",2008,-0.144027713793822
"425","Sapphire Princess",1,13.76786774,1103.95381,"BL-Blowing","excellent","2'",2008,-0.221678809593942
"426","Island Princess",1,12.73883616,1142.831391,"BL-Blowing","excellent","calm",2008,-0.52081011792944
"427","Zaandam",1,11.9653554,1180.755149,"SA-Surface-active","poor","calm",2008,-0.745654832326966
"428","Sapphire Princess",1,13.61034538,1253.357415,"BL-Blowing","poor","calm",2008,-0.267469308694946
"429","Volendam",1,12.74835,1272.001297,"SA-Surface-active","excellent","calm",2008,-0.518044520194825
"430","Sapphire Princess",1,11.15226773,1352.880221,"BL-Blowing","good","1'",2008,-0.982012960926442
"431","Veendam",1,16.80260678,1357.990972,"BL-Blowing","excellent","calm",2008,0.660495729201081
"432","Ryndam",1,12.78309354,1358.128155,"BL-Blowing","poor","1'",2008,-0.50794484902982
"433","Zaandam",1,18.86762766,1358.388728,"BL-Blowing","poor","1'",2008,1.26078089982191
"434","Zaandam",1,16.64229137,1359.025064,"DF-Dive-fluke-up","poor","1'",2008,0.613893312645855
"435","Norwegian Pearl",1,18.09060802,1359.656176,"DF-Dive-fluke-up","excellent","calm",2008,1.03490746111211
"436","Statendam",1,13.52384647,1360.373905,"BL-Blowing","excellent","calm",2008,-0.292613854907896
"437","Volendam",1,18.78220117,1364.382244,"BL-Blowing","excellent","calm",2008,1.23594809758642
"438","Statendam",1,14.16204633,1369.633535,"BL-Blowing","good","calm",2008,-0.107094223818117
"439","Volendam",1,13.27319821,1371.118507,"BL-Blowing","excellent","calm",2008,-0.365475313587148
"440","Ryndam",1,15.8527109,1374.022804,"RE-Resting","excellent","calm",2008,0.384368540405865
"441","Island Princess",1,18.43718333,1375.03957,"BL-Blowing","excellent","calm",2008,1.13565415142951
"442","Zaandam",1,-0.299178101,1387.601106,"DF-Dive-fluke-up","good","calm",2008,-4.31085732327353
"443","Coral Princess",1,13.24710185,1590.536976,"SA-Surface-active","excellent","1'",2008,-0.373061318197031
"444","Statendam",1,17.33185251,1632.742393,"BL-Blowing","excellent","1'",2008,0.814343259950211
"445","Ryndam",1,17.80625186,1658.186238,"SA-Surface-active","excellent","calm",2008,0.952247383591401
"446","Diamond Princess",1,13.72413573,1798.104732,"BL-Blowing","excellent","calm",2008,-0.234391357606745
"447","Sapphire Princess",1,13.1733775,1800.675731,"DF-Dive-fluke-up","poor","1'",2008,-0.394492401266108
"448","Sapphire Princess",1,17.11776025,1806.143335,"BL-Blowing","excellent","1'",2008,0.752108340164461
"449","Coral Princess",1,18.19457017,1813.630543,"BL-Blowing","excellent","1'",2008,1.06512843251016
"450","Island Princess",1,19.17291344,1813.948352,"BL-Blowing","excellent","calm",2008,1.34952505166575
"451","Ryndam",1,17.08704409,1814.328201,"BL-Blowing","excellent","calm",2008,0.743179396382344
"452","Zaandam",1,16.93699206,1814.834544,"BL-Blowing","excellent","calm",2008,0.699560462887323
"453","Tahitian Princess",1,14.50244247,1816.423431,"DF-Dive-fluke-up","excellent","calm",2008,-0.00814376914834602
"454","Norwegian Pearl",1,15.0545887,1818.140645,"DF-Dive-fluke-up","excellent","calm",2008,0.152360755088328
"455","Island Princess",1,18.25563643,1818.358518,"RE-Resting","excellent","calm",2008,1.08287990933943
"456","Ryndam",2,15.9905895,1818.662752,"BL-Blowing","good","1'",2008,0.42444875447419
"457","Island Princess",1,16.95607266,1819.440908,"BL-Blowing","good","1'",2008,0.705107041780291
"458","Island Princess",1,12.54137856,1819.579451,"BL-Blowing","excellent","calm",2008,-0.578209474155988
"459","Sapphire Princess",1,13.77738887,1820.435709,"SA-Surface-active","excellent","calm",2008,-0.218911092714221
"460","Volendam",1,13.31814728,1821.301726,"SA-Surface-active","excellent","calm",2008,-0.352408975897528
"461","Ryndam",2,14.43028049,1824.808161,"DF-Dive-fluke-up","good","1'",2008,-0.0291206836658579
"462","Volendam",1,14.55441556,1828.159722,"BL-Blowing","poor","1'",2008,0.00696439537459192
"463","Coral Princess",2,15.1219306,1830.903013,"DF-Dive-fluke-up","good","calm",2008,0.171936510628113
"464","Island Princess",1,19.38834833,2000.75941,"BL-Blowing","excellent","calm",2008,1.41215026333011
"465","Island Princess",1,13.46786087,2002.712272,"DF-Dive-fluke-up","excellent","calm",2008,-0.308888424222812
"466","Ryndam",1,18.39803145,2062.804398,"DF-Dive-fluke-up","excellent","calm",2008,1.12427301083497
"467","Sapphire Princess",1,13.88983191,2251.818459,"BL-Blowing","good","1'",2008,-0.186224793943467
"468","Sapphire Princess",2,14.74829004,2261.834605,"DF-Dive-fluke-up","poor","1'",2008,0.0633221670721955
"469","Island Princess",4,13.61612998,2265.332047,"BL-Blowing","excellent","1'",2008,-0.265787771412876
"470","Island Princess",2,13.65820418,2265.957718,"DF-Dive-fluke-up","excellent","1'",2008,-0.253557135601709
"471","Island Princess",1,13.12384215,2271.840051,"BL-Blowing","excellent","calm",2008,-0.40889193413016
"472","Coral Princess",2,18.44708643,2271.995809,"BL-Blowing","excellent","calm",2008,1.13853290395484
"473","Ryndam",1,17.59961842,2272.494952,"BL-Blowing","good","1'",2008,0.89218068354604
"474","Zaandam",2,17.6001088,2273.235399,"SA-Surface-active","excellent","1'",2008,0.892323233117727
"475","Statendam",1,12.65391118,2273.421662,"BL-Blowing","excellent","calm",2008,-0.545497135190626
"476","Statendam",1,13.27005448,2273.929773,"DF-Dive-fluke-up","excellent","calm",2008,-0.366389170932473
"477","Ryndam",1,16.83331037,2274.007719,"SA-Surface-active","excellent","1'",2008,0.669421018984021
"478","Ryndam",1,12.89749028,2274.188264,"DF-Dive-fluke-up","excellent","1'",2008,-0.474690625184215
"479","Ryndam",2,17.75120647,2276.036508,"DF-Dive-fluke-up","excellent","calm",2008,0.936246125856884
"480","Volendam",1,19.08287313,2279.845001,"BL-Blowing","excellent","1'",2008,1.32335104859654
"481","Volendam",2,13.84786975,2283.085491,"BL-Blowing","poor","1'",2008,-0.19842286061639
"482","Ryndam",1,12.19657837,2292.034265,"DF-Dive-fluke-up","excellent","calm",2008,-0.678440151186355
"483","Ryndam",1,17.2712607,2364.006967,"BL-Blowing","excellent","calm",2008,0.796729701968136
"484","Coral Princess",1,18.33763218,2545.830529,"BL-Blowing","good","calm",2008,1.10671542270186
"485","Volendam",1,12.97898882,2552.209515,"BL-Blowing","excellent","calm",2008,-0.450999646820234
"486","Diamond Princess",1,14.50023351,2709.082958,"DF-Dive-fluke-up","excellent","calm",2008,-0.00878589627807028
