"","OBJECTID","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","Event_Date","CPA","ObType","ObOrder","Year_","Ship","Observer","ObLocation","Approx","Species","Count_","IS_WW","WW_Speed","LAT","LONG_","Y_PROJ","X_PROJ","NDateS","NDateD","WptID","DateD","TimeD","DateTim","DateTxt","TimeTxt","TrkID","Vessel_Azi","X_GPS_UTM","Y_GPS_UTM","Vessel_Kts","X_BB_UTM","Y_BB_UTM","X_MM_UTM","Y_MM_UTM","BB_MM_Azi","distance","BB_MM_Bear","Month_","season","Direction","Orientation","Behavior","Clouds","Rain","Wind","SeaState","Visibility"
"2788",5306,"2013-07-17-S","2013-07-17-S-061","2013-07-17-S-061","7/17/2013","Y","Single",1,2013,"Zuiderdam","Sara","Port","y","humpback whale",1,"y",10,NA,-135.9974642,58.37260684,-135.9974642,"7/17/2013","7/17/2013",289,"7/17/2013","16:16:16","7/17/2013",20130717,"16:16:16",40333,220.8092563,441655.715,6470627.3,7.292047393,441645.9392,6470617.509,441783.4699,6469837.709,169.9977888,791.8343515,-50.81146753,7,1,"W-With","0-Parallel","BL-Blowing","100","none","light","calm","poor"
"2789",4859,"2013-07-14-S","2013-07-14-S-078","2013-07-14-S-078","7/14/2013","Y","Single",1,2013,"Volendam","Sara","Port","y","humpback whale",1,"y",13,NA,-136.0004174,58.37956122,-136.0004174,"7/14/2013","7/14/2013",387,"7/14/2013","15:26:39","7/14/2013",20130714,"15:26:39",45701,195.3607265,441494.4952,6471404.11,10.14397904,441491.5945,6471397.326,441350.6484,6470617.314,190.2426642,792.6446326,-5.118062296,7,1,"WT-With/To","45-45-degrees","BL-Blowing","30","none","moderate","2'","excellent"
"2790",5051,"2013-06-30-S","2013-06-30-S-059","2013-06-30-S-059","6/30/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",3,"y",13,NA,-135.9943692,58.3779405,-135.9943692,"6/30/2013","6/30/2013",614,"6/30/2013","16:13:08","6/30/2013",20130630,"16:13:08",63121,201.2609658,441845.5136,6471218.428,11.55165903,441843.7948,6471211.253,441221.6366,6470717.91,231.5872006,794.0202027,30.32623487,6,1,"WA-With/Aw","45-45-degrees","BL-Blowing","50","none","moderate","1'","excellent"
"2791",4839,"2013-07-14-S","2013-07-14-S-020","2013-07-14-S-020","7/14/2013","Y","Single",1,2013,"Volendam","Sara","Port","y","humpback whale",1,"y",13,NA,-136.0229969,58.45915494,-136.0229969,"7/14/2013","7/14/2013",329,"7/14/2013","6:23:02","7/14/2013",20130714,"06:23:02",42390,319.339424,440308.8831,6480285.33,9.838002171,440304.8787,6480291.527,440438.6831,6481074.566,9.696952821,794.3886215,50.35752887,7,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","0","none","light","calm","excellent"
"2792",4774,"2013-07-14-S","2013-07-14-S-049","2013-07-14-S-049","7/14/2013","Y","Single",1,2013,"Volendam","Sara","Port","y","humpback whale",1,"y",13,NA,-136.0574874,58.53079305,-136.0574874,"7/14/2013","7/14/2013",358,"7/14/2013","14:24:53","7/14/2013",20130714,"14:24:53",44959,170.0451313,438422.0079,6488292.172,9.358961223,438422.2867,6488284.799,437766.4578,6487833.92,235.4916637,795.8664996,65.44653242,7,1,"G-Against","0-Parallel","BL-Blowing","10","none","moderate","1'","excellent"
"2793",4977,"2013-07-07-S","2013-07-07-S-046","2013-07-07-S-046","7/7/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","n","humpback whale",1,"y",13,NA,-136.0018966,58.41390833,-136.0018966,"7/7/2013","7/7/2013",525,"7/7/2013","15:08:34","7/7/2013",20130707,"15:08:34",57130,190.238543,441464.948,6475229.344,12.44586628,441464.5439,6475221.481,441322.0683,6474438.305,190.31052,796.0294117,0.071976982,7,1,"A-Away","90-Perpendicular","BL-Blowing","100","none","moderate","calm","excellent"
"2794",4952,"2013-07-07-S","2013-07-07-S-043","2013-07-07-S-043","7/7/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-135.99934,58.43646605,-135.99934,"7/7/2013","7/7/2013",522,"7/7/2013","15:01:18","7/7/2013",20130707,"15:01:18",57042,151.3331223,441651.6339,6477738.538,9.578620054,441656.2579,6477732.165,442122.7582,6477031.231,146.3545923,841.9801326,-4.978530019,7,1,"W-With","0-Parallel","DF-Dive-fluke-up","100","none","moderate","calm","excellent"
"2795",4988,"2013-07-07-S","2013-07-07-S-057","2013-07-07-S-057","7/7/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-136.0050264,58.39183518,-136.0050264,"7/7/2013","7/7/2013",536,"7/7/2013","15:17:37","7/7/2013",20130707,"15:17:37",57238,184.4096729,441245.3803,6472774.614,7.118759584,441245.7768,6472766.75,441328.1681,6471928.808,174.3844006,841.982595,-10.02527222,7,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","100","none","moderate","calm","excellent"
"2796",4850,"2013-07-14-S","2013-07-14-S-031","2013-07-14-S-031","7/14/2013","Y","Single",1,2013,"Volendam","Sara","Port","y","humpback whale",1,"n",0,NA,-136.0687654,58.56795489,-136.0687654,"7/14/2013","7/14/2013",340,"7/14/2013","7:04:01","7/14/2013",20130714,"07:04:01",42882,353.7312655,437831.1641,6492439.939,10.29730215,437831.3599,6492447.314,437738.3676,6493284.705,353.6632617,842.5381033,-0.0680038,7,1,"W-With","0-Parallel","DF-Dive-fluke-up","0","none","light","calm","excellent"
"2797",4865,"2013-07-14-S","2013-07-14-S-085","2013-07-14-S-085","7/14/2013","Y","Single",1,2013,"Volendam","Sara","Port","y","humpback whale",1,"n",0,NA,-136.2158843,58.29758512,-136.2158843,"7/14/2013","7/14/2013",394,"7/14/2013","16:06:09","7/14/2013",20130714,"16:06:09",46175,247.6430685,428729.6572,6462485.433,18.10202304,428722.5163,6462483.577,427974.8557,6462094.9,242.5320129,842.6540653,-5.111055582,7,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","30","none","strong","1'","excellent"
"2798",4992,"2013-07-07-S","2013-07-07-S-061","2013-07-07-S-061","7/7/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","n","humpback whale",1,"y",13,NA,-136.0066033,58.38122964,-136.0066033,"7/7/2013","7/7/2013",540,"7/7/2013","15:23:12","7/7/2013",20130707,"15:23:12",57305,186.8424122,441135.5312,6471595.254,6.617612064,441135.5936,6471587.381,440516.3182,6471014.637,227.2354385,843.5271564,40.39302628,7,1,"A-Away","90-Perpendicular","BL-Blowing","100","none","moderate","calm","excellent"
"2799",4917,"2013-07-10-S","2013-07-10-S-068","2013-07-10-S-068","7/10/2013","Y","Single",1,2013,"Zuiderdam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-136.0356098,58.35289545,-136.0356098,"7/10/2013","7/10/2013",472,"7/10/2013","15:59:30","7/10/2013",20130710,"15:59:30",52053,220.5986853,439390.8112,6468466.515,14.95005292,439382.2647,6468455.006,438555.4427,6468622.83,281.4737032,843.6820472,60.87501788,7,1,"W-With","0-Parallel","BL-Blowing","30","none","strong","1'","excellent"
"2800",4754,"2013-07-24-S","2013-07-24-S-029","2013-07-24-S-029","7/24/2013","Y","Single",1,2013,"Zuiderdam","Sara","Port","y","humpback whale",2,"n",0,NA,-136.4086091,58.28059542,-136.4086091,"7/24/2013","7/24/2013",204,"7/24/2013","17:20:58","7/24/2013",20130724,"17:20:58",28744,249.1051823,417394.2754,6460814.231,20.07766047,417381.0263,6460810.243,417481.559,6459968.857,173.1863372,847.3708214,-75.91884512,7,1,"W-With","0-Parallel","BL-Blowing","100","light","moderate","calm","poor"
"2801",4757,"2013-07-21-S","2013-07-21-S-006","2013-07-21-S-006","7/21/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-136.1263301,58.64970954,-136.1263301,"7/21/2013","7/21/2013",213,"7/21/2013","13:41:35","7/21/2013",20130721,"13:41:35",32090,141.52802,434635.6423,6501596.74,18.81958509,434640.973,6501591.639,434233.7347,6500791.625,206.9778462,897.700617,65.44982617,7,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","100","none","moderate","calm","good"
"2802",5237,"2013-05-29-S","2013-05-29-S-058","2013-05-29-S-058","5/29/2013","N","MultiOb",3,2013,"Zuiderdam","Sara","Starboard","n","humpback whale",1,"n",0,NA,-136.3144219,58.28389739,-136.3144219,"5/29/2013","5/29/2013",910,"5/29/2013","16:53:33","5/29/2013",20130529,"16:53:33",102609,266.90429,422924.4655,6461070.162,19.79769066,422910.7396,6461068.418,422002.3225,6461181.823,277.1159043,915.4684393,10.2116143,5,0,"T-Toward","90-Perpendicular","SA-Surface-active","100","none","strong","2'","excellent"
"2803",5235,"2013-05-29-S","2013-05-29-S-056","2013-05-29-S-056","5/29/2013","Y","Single",1,2013,"Zuiderdam","Sara","Starboard","n","humpback whale",4,"n",0,NA,-136.2343238,58.28518258,-136.2343238,"5/29/2013","5/29/2013",908,"5/29/2013","16:45:35","5/29/2013",20130529,"16:45:35",102513,267.5486747,427623.5706,6461124.364,18.32606603,427609.826,6461122.775,427662.786,6460208.326,176.6854347,915.9812691,-90.86324,5,0,"WT-With/To","45-45-degrees","BL-Blowing","100","none","strong","2'","excellent"
"2804",5257,"2013-07-17-S","2013-07-17-S-066","2013-07-17-S-066","7/17/2013","N","MultiOb",3,2013,"Zuiderdam","Sara","Port","y","humpback whale",1,"y",10,NA,-136.0134144,58.35614939,-136.0134144,"7/17/2013","7/17/2013",294,"7/17/2013","16:26:23","7/17/2013",20130717,"16:26:23",40455,198.5074035,440695.1914,6468809.006,6.654350058,440689.8626,6468796.237,440461.6467,6467836.776,193.3796541,986.229614,-5.127749472,7,1,"W-With","0-Parallel","BL-Blowing","100","none","light","calm","poor"
"2805",4722,"2013-07-30-S","2013-07-30-S-012","2013-07-30-S-012","7/30/2013","N","MultiOb",2,2013,"Westerdam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-135.8425124,58.30923362,-135.8425124,"7/30/2013","7/30/2013",148,"7/30/2013","6:06:50","7/30/2013",20130730,"06:06:50",19377,272.7281373,450630.6134,6463447.802,11.06932979,450617.2809,6463447.437,449631.8592,6463495.394,272.786212,986.5880005,0.058074687,7,1,"W-With","0-Parallel","BL-Blowing","40","none","strong","2'","excellent"
"2806",4747,"2013-07-24-S","2013-07-24-S-022","2013-07-24-S-022","7/24/2013","N","MultiOb",2,2013,"Zuiderdam","Sara","Port","y","humpback whale",1,"n",0,NA,-136.2708906,58.28862738,-136.2708906,"7/24/2013","7/24/2013",197,"7/24/2013","17:08:05","7/24/2013",20130724,"17:08:05",28590,268.7605509,425486.8183,6461547.738,19.97200661,425472.9999,6461548.439,424680.3556,6460956.644,233.2546277,989.1953351,-35.50592321,7,1,"A-Away","90-Perpendicular","BL-Blowing","100","light","moderate","calm","poor"
"2807",5253,"2013-07-17-S","2013-07-17-S-062","2013-07-17-S-062","7/17/2013","N","MultiOb",2,2013,"Zuiderdam","Sara","Port","y","humpback whale",1,"y",10,NA,-136.0040298,58.36796603,-136.0040298,"7/17/2013","7/17/2013",290,"7/17/2013","16:19:06","7/17/2013",20130717,"16:19:06",40367,215.5543784,441263.982,6470116.342,6.75655524,441255.1441,6470105.696,440267.1028,6470038.838,266.128828,990.300753,50.57444961,7,1,"W-With","0-Parallel","BL-Blowing","100","none","light","calm","poor"
"2808",5266,"2013-07-17-S","2013-07-17-S-076","2013-07-17-S-076","7/17/2013","Y","Single",1,2013,"Zuiderdam","Sara","Port","y","humpback whale",2,"n",0,NA,-136.3323413,58.2857466,-136.3323413,"7/17/2013","7/17/2013",304,"7/17/2013","17:11:15","7/17/2013",20130717,"17:11:15",40993,268.1965872,421877.8574,6461296.672,19.01383567,421864.0328,6461297.238,421193.4307,6460567.745,222.5914537,990.8917918,-45.6051335,7,1,"WT-With/To","45-45-degrees","BL-Blowing","100","none","light","calm","poor"
"2809",5302,"2013-07-17-S","2013-07-17-S-057","2013-07-17-S-057","7/17/2013","Y","Single",1,2013,"Zuiderdam","Sara","Port","y","humpback whale",1,"y",10,NA,-135.9853982,58.3793412,-135.9853982,"7/17/2013","7/17/2013",285,"7/17/2013","16:12:00","7/17/2013",20130717,"16:12:00",40282,225.1472303,442372.4363,6471366.652,7.717133099,442361.9479,6471357.628,442457.0224,6470370.349,174.4994081,991.8464672,-50.64782211,7,1,"WT-With/To","45-45-degrees","BL-Blowing","100","none","light","calm","poor"
"2810",4916,"2013-07-10-S","2013-07-10-S-067","2013-07-10-S-067","7/10/2013","Y","Single",1,2013,"Zuiderdam","Sara","Starboard","y","humpback whale",8,"y",13,NA,-136.0151677,58.36627331,-136.0151677,"7/10/2013","7/10/2013",471,"7/10/2013","15:54:50","7/10/2013",20130710,"15:54:50",51997,222.2808449,440609.6006,6469937.664,10.4866286,440600.7199,6469926.411,439617.7753,6470064.383,277.9901446,992.5805606,55.70929965,7,1,"U-Unsure","U-Unsure","SA-Surface-active","30","none","strong","1'","excellent"
"2811",4971,"2013-06-16-S","2013-06-16-S-074","2013-06-16-S-074","6/16/2013","N","MultiOb",2,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-135.9527046,58.34763254,-135.9527046,"6/16/2013","6/16/2013",788,"6/16/2013","16:22:38","6/16/2013",20130616,"16:22:38",79507,145.7821322,444234.3462,6467808.908,13.58849331,444237.63,6467802.301,444479.9241,6466839.665,165.8722019,992.6604399,20.09006972,6,1,"G-Against","0-Parallel","BL-Blowing","10","none","light","calm","excellent"
"2812",4699,"2013-08-04-S","2013-08-04-S-002","2013-08-04-S-002","8/4/2013","N","MultiOb",2,2013,"Volendam","Sara","Port","y","humpback whale",1,"n",0,NA,-135.9307874,58.33253346,-135.9307874,"8/4/2013","8/4/2013",117,"8/4/2013","5:26:07","8/4/2013",20130804,"05:26:07",12131,314.3459242,445493.9489,6466109.94,10.24321593,445489.7778,6466115.415,444911.1343,6466922.385,324.3573337,992.9902173,10.01140944,8,1,"T-Toward","90-Perpendicular","DN-Dive-no-fluke","100","none","moderate","calm","poor"
"2813",4703,"2013-08-04-S","2013-08-04-S-010","2013-08-04-S-010","8/4/2013","Y","Single",1,2013,"Volendam","Sara","Port","y","humpback whale",2,"y",13,NA,-136.0626703,58.52083568,-136.0626703,"8/4/2013","8/4/2013",125,"8/4/2013","14:23:36","8/4/2013",20130804,"14:23:36",14724,177.5325987,438102.6848,6487188.345,12.96835908,438101.9789,6487181.498,437719.5255,6486264.803,202.6463347,993.2777693,25.11373602,8,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","100","light","none","calm","poor"
"2814",4918,"2013-07-10-S","2013-07-10-S-069","2013-07-10-S-069","7/10/2013","Y","Single",1,2013,"Zuiderdam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-136.2837321,58.28814182,-136.2837321,"7/10/2013","7/10/2013",473,"7/10/2013","16:30:09","7/10/2013",20130710,"16:30:09",52421,273.0229906,424732.9383,6461507.963,20.31617546,424718.6055,6461507.718,424341.8818,6460587.718,202.2682266,994.1431691,-70.75476394,7,1,"G-Against","0-Parallel","BL-Blowing","30","none","strong","1'","excellent"
"2815",5140,"2013-06-16-S","2013-06-16-S-019","2013-06-16-S-019","6/16/2013","N","MultiOb",2,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-135.9431356,58.33388832,-135.9431356,"6/16/2013","6/16/2013",733,"6/16/2013","6:30:37","6/16/2013",20130616,"06:30:37",76151,330.3402626,444772.9911,6466270.843,12.09194585,444770.2427,6466277.69,443869.3262,6466698.781,295.0514979,994.4685916,-35.2887647,6,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","10","none","moderate","calm","excellent"
"2816",4871,"2013-07-14-S","2013-07-14-S-092","2013-07-14-S-092","7/14/2013","N","MultiOb",2,2013,"Volendam","Sara","Port","y","humpback whale",1,"n",0,NA,-136.386707,58.2838963,-136.386707,"7/14/2013","7/14/2013",401,"7/14/2013","16:24:29","7/14/2013",20130714,"16:24:29",46395,261.8737975,418686.1433,6461155.041,16.30654386,418678.7653,6461154.998,417956.3882,6460471.522,226.5850328,994.4685916,-35.2887647,7,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","30","none","strong","1'","excellent"
"2817",5024,"2013-06-30-S","2013-06-30-S-020","2013-06-30-S-020","6/30/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-135.9516083,58.36624104,-135.9516083,"6/30/2013","6/30/2013",575,"6/30/2013","6:37:37","6/30/2013",20130630,"06:37:37",59946,354.0166996,444327.8086,6469879.73,12.23496886,444326.0521,6469886.896,444887.1706,6470708.497,34.33140847,994.9283977,40.31470888,6,1,"W-With","0-Parallel","DF-Dive-fluke-up","100","none","moderate","calm","excellent"
"2818",4687,"2013-08-07-S","2013-08-07-S-044","2013-08-07-S-044","8/7/2013","Y","Single",1,2013,"Zuiderdam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-136.0151011,58.45374626,-136.0151011,"8/7/2013","8/7/2013",101,"8/7/2013","15:33:05","8/7/2013",20130807,"15:33:05",10862,141.4280262,440760.4795,6479676.181,12.88996896,440769.8656,6479666.015,440315.4563,6478780.788,207.172551,995.0456773,65.74452474,8,1,"G-Against","0-Parallel","DF-Dive-fluke-up","30","none","moderate","calm","excellent"
"2819",4656,"2013-08-07-S","2013-08-07-S-008","2013-08-07-S-008","8/7/2013","Y","Single",1,2013,"Zuiderdam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-135.9401009,58.32028264,-135.9401009,"8/7/2013","8/7/2013",65,"8/7/2013","5:34:38","8/7/2013",20130807,"05:34:38",7381,342.1793663,444929.5305,6464753.609,8.459785995,444924.3552,6464766.441,445719.3759,6465366.731,52.94489506,996.1962256,70.76552871,8,1,"W-With","0-Parallel","BL-Blowing","100","none","light","calm","excellent"
"2820",5208,"2013-06-04-S","2013-06-04-S-015","2013-06-04-S-015","6/4/2013","Y","Single",1,2013,"Westerdam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-135.9627923,58.43025958,-135.9627923,"6/4/2013","6/4/2013",868,"6/4/2013","7:01:30","6/4/2013",20130604,"07:01:30",93481,315.1931279,443775.5542,6477016.415,8.352374474,443765.1196,6477025.501,443007.4339,6476376.285,229.4086843,997.7820638,-85.78444362,6,1,"G-Against","0-Parallel","BL-Blowing","100","none","light","calm","excellent"
"2821",4945,"2013-07-07-S","2013-07-07-S-035","2013-07-07-S-035","7/7/2013","Y","MultiOb",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-136.0521721,58.49202055,-136.0521721,"7/7/2013","7/7/2013",514,"7/7/2013","14:40:32","7/7/2013",20130707,"14:40:32",56793,171.555051,438663.8991,6483970.631,13.71913338,438666.0352,6483963.052,437746.5752,6483572.815,247.0026341,998.8454124,75.44758309,7,1,"G-Against","0-Parallel","BL-Blowing","100","none","moderate","calm","excellent"
"2822",4694,"2013-08-07-S","2013-08-07-S-052","2013-08-07-S-052","8/7/2013","N","MultiOb",2,2013,"Zuiderdam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-136.0520485,58.33769521,-136.0520485,"8/7/2013","8/7/2013",109,"8/7/2013","16:10:45","8/7/2013",20130807,"16:10:45",11314,234.403257,438402.3262,6466789.182,18.53508692,438391.687,6466780.336,437364.8985,6467154.584,290.0259916,1092.866069,55.62273457,8,1,"G-Against","0-Parallel","BL-Blowing","30","none","moderate","calm","excellent"
"2823",5060,"2013-06-26-S","2013-06-26-S-016","2013-06-26-S-016","6/26/2013","Y","Single",1,2013,"Zuiderdam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-136.05967,58.58001511,-136.05967,"6/26/2013","6/26/2013",648,"6/26/2013","14:57:53","6/26/2013",20130626,"14:57:53",64857,185.6747958,438381.4014,6493774.271,14.56574058,438381.0319,6493760.44,438367.2699,6492574.448,180.6648177,1186.071622,-5.009978069,6,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","100","none","light","calm","excellent"
"2824",4601,"2013-08-11-S","2013-08-11-S-023","2013-08-11-S-023","8/11/2013","N","MultiOb",4,2013,"Volendam","Sara","Port","y","humpback whale",1,"n",0,NA,-136.1344919,58.64918249,-136.1344919,"8/11/2013","8/11/2013",23,"8/11/2013","13:48:09","8/11/2013",20130811,"13:48:09",2504,139.6669735,434161.0293,6501546.042,18.73757891,434164.9983,6501539.822,434674.4378,6500461.536,154.7114641,1192.572614,15.0444906,8,1,"T-Toward","90-Perpendicular","BL-Blowing","0","none","light","calm","excellent"
"2825",4848,"2013-07-14-S","2013-07-14-S-029","2013-07-14-S-029","7/14/2013","N","MultiOb",2,2013,"Volendam","Sara","Port","y","humpback whale",1,"y",13,NA,-136.0577584,58.53242182,-136.0577584,"7/14/2013","7/14/2013",338,"7/14/2013","6:50:56","7/14/2013",20130714,"06:50:56",42725,352.47409,438409.0848,6488473.758,10.04512045,438409.1188,6488481.136,438251.9295,6489663.313,352.4260466,1192.58241,-0.048043461,7,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","0","none","light","calm","excellent"
"2826",5154,"2013-06-16-S","2013-06-16-S-058","2013-06-16-S-058","6/16/2013","N","MultiOb",2,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"y",20,NA,-136.0176875,58.45013115,-136.0176875,"6/16/2013","6/16/2013",772,"6/16/2013","15:43:33","6/16/2013",20130616,"15:43:33",79038,115.8479427,440603.4558,6479275.981,9.488655443,440609.5985,6479271.894,441439.2585,6478415.066,135.9229071,1192.681839,20.07496436,6,1,"WA-With/Aw","45-45-degrees","BL-Blowing","10","none","light","calm","excellent"
"2827",4870,"2013-07-14-S","2013-07-14-S-091","2013-07-14-S-091","7/14/2013","N","MultiOb",2,2013,"Volendam","Sara","Port","y","humpback whale",1,"n",0,NA,-136.3799561,58.28454279,-136.3799561,"7/14/2013","7/14/2013",400,"7/14/2013","16:23:43","7/14/2013",20130714,"16:23:43",46385,259.138399,419083.4468,6461218.881,15.72869554,419076.0793,6461218.485,418111.013,6460515.949,233.9466131,1193.696187,-25.19178595,7,1,"T-Toward","90-Perpendicular","BL-Blowing","30","none","strong","1'","excellent"
"2828",4778,"2013-07-14-S","2013-07-14-S-053","2013-07-14-S-053","7/14/2013","Y","Single",1,2013,"Volendam","Sara","Port","y","humpback whale",1,"y",13,NA,-136.0529041,58.51767873,-136.0529041,"7/14/2013","7/14/2013",362,"7/14/2013","14:29:49","7/14/2013",20130714,"14:29:49",45019,169.7526425,438665.9967,6486827.912,9.39727011,438666.3131,6486820.541,437686.0831,6486135.445,235.0498032,1195.912428,65.29716071,7,1,"G-Against","0-Parallel","BL-Blowing","10","none","moderate","1'","excellent"
